samp_date,sample,month,season,year,block,tx,clip,order,genus,species,number
4/15/2017,2IRW,April,,2017,2,Wet,Unclipped,Hymenoptera,Formica,,1
6/15/2017,2IRW,June,,2017,2,Wet,Unclipped,Hymenoptera,Formica,,3
4/15/2017,2ROE,April,,2017,2,Drought,Unclipped,Hymenoptera,Formica,,2
5/15/2017,2ROE,May,,2017,2,Drought,Unclipped,Hymenoptera,Formica,,7
6/15/2017,2ROE,June,,2017,2,Drought,Unclipped,Hymenoptera,Formica,,2
5/15/2017,2ROW,May,,2017,2,Drought,Clipped,Hymenoptera,Formica,,1
7/15/2017,2ROW,July,,2017,2,Drought,Clipped,Hymenoptera,Formica,,3
9/15/2017,2ROW,September,monsoon,2017,2,Drought,Clipped,Hymenoptera,Formica,,1
2/15/2017,3CE,February,,2017,3,Ambient,Clipped,Hymenoptera,Formica,,1
5/15/2017,3CE,May,,2017,3,Ambient,Clipped,Hymenoptera,Formica,,2
7/15/2017,3CE,July,,2017,3,Ambient,Clipped,Hymenoptera,Formica,,2
8/15/2017,3CE,August,monsoon,2017,3,Ambient,Clipped,Hymenoptera,Formica,,1
2/15/2017,3CW,February,,2017,3,Ambient,Unclipped,Hymenoptera,Formica,,1
3/18/2017,3CW,March,,2017,3,Ambient,Unclipped,Hymenoptera,Formica,,1
5/15/2017,3CW,May,,2017,3,Ambient,Unclipped,Hymenoptera,Formica,,2
5/15/2017,3IRE,May,,2017,3,Wet,Clipped,Hymenoptera,Formica,,2
2/15/2017,3IRW,February,,2017,3,Wet,Unclipped,Hymenoptera,Formica,,2
4/15/2017,3IRW,April,,2017,3,Wet,Unclipped,Hymenoptera,Formica,,3
5/15/2017,3IRW,May,,2017,3,Wet,Unclipped,Hymenoptera,Formica,,3
6/15/2017,3IRW,June,,2017,3,Wet,Unclipped,Hymenoptera,Formica,,5
7/15/2017,3IRW,July,,2017,3,Wet,Unclipped,Hymenoptera,Formica,,1
8/15/2017,3IRW,August,monsoon,2017,3,Wet,Unclipped,Hymenoptera,Formica,,5
9/15/2017,3IRW,September,monsoon,2017,3,Wet,Unclipped,Hymenoptera,Formica,,1
6/15/2017,3ROE,June,,2017,3,Drought,Clipped,Hymenoptera,Formica,,1
6/15/2017,3ROE,June,,2017,3,Drought,Clipped,Hymenoptera,Formica,,3
9/15/2017,3ROE,September,monsoon,2017,3,Drought,Clipped,Hymenoptera,Formica,,1
12/15/2017,3ROE,December,,2017,3,Drought,Clipped,Hymenoptera,Formica,,2
1/15/2017,3ROW,January,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,1
2/15/2017,3ROW,February,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,1
5/15/2017,3ROW,May,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,1
6/15/2017,3ROW,June,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,2
7/15/2017,3ROW,July,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,3
8/15/2017,3ROW,August,monsoon,2017,3,Drought,Unclipped,Hymenoptera,Formica,,2
10/15/2017,3ROW,October,monsoon,2017,3,Drought,Unclipped,Hymenoptera,Formica,,3
11/15/2017,3ROW,November,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,1
12/15/2017,3ROW,December,,2017,3,Drought,Unclipped,Hymenoptera,Formica,,4
6/15/2017,4CE,June,,2017,4,Ambient,Unclipped,Hymenoptera,Formica,,1
6/15/2017,4CW,June,,2017,4,Ambient,Clipped,Hymenoptera,Formica,,1
8/15/2017,4CW,August,monsoon,2017,4,Ambient,Clipped,Hymenoptera,Formica,,1
2/15/2017,4IRE,February,,2017,4,Wet,Clipped,Hymenoptera,Formica,,1
6/15/2017,4IRE,June,,2017,4,Wet,Clipped,Hymenoptera,Formica,,2
8/15/2017,4IRE,August,monsoon,2017,4,Wet,Clipped,Hymenoptera,Formica,,1
9/15/2017,4IRE,September,monsoon,2017,4,Wet,Clipped,Hymenoptera,Formica,,4
4/15/2017,4IRW,April,,2017,4,Wet,Unclipped,Hymenoptera,Formica,,1
5/15/2017,4IRW,May,,2017,4,Wet,Unclipped,Hymenoptera,Formica,,1
6/15/2017,4IRW,June,,2017,4,Wet,Unclipped,Hymenoptera,Formica,,3
9/15/2017,4IRW,September,monsoon,2017,4,Wet,Unclipped,Hymenoptera,Formica,,2
11/15/2017,4IRW,November,,2017,4,Wet,Unclipped,Hymenoptera,Formica,,1
2/15/2017,4ROE,February,,2017,4,Drought,Clipped,Hymenoptera,Formica,,2
4/15/2017,4ROE,April,,2017,4,Drought,Clipped,Hymenoptera,Formica,,1
6/15/2017,4ROE,June,,2017,4,Drought,Clipped,Hymenoptera,Formica,,3
9/15/2017,4ROE,September,monsoon,2017,4,Drought,Clipped,Hymenoptera,Formica,,1
11/15/2017,4ROE,November,,2017,4,Drought,Clipped,Hymenoptera,Formica,,1
12/15/2017,4ROE,December,,2017,4,Drought,Clipped,Hymenoptera,Formica,,1
4/15/2017,4ROW,April,,2017,4,Drought,Unclipped,Hymenoptera,Formica,,3
6/15/2017,4ROW,June,,2017,4,Drought,Unclipped,Hymenoptera,Formica,,47
11/15/2017,4ROW,November,,2017,4,Drought,Unclipped,Hymenoptera,Formica,,1
2/15/2017,5CE,February,,2017,5,Ambient,Clipped,Hymenoptera,Formica,,1
3/18/2017,5CE,March,,2017,5,Ambient,Clipped,Hymenoptera,Formica,,4
4/15/2017,5CE,April,,2017,5,Ambient,Clipped,Hymenoptera,Formica,,1
5/15/2017,5CE,May,,2017,5,Ambient,Clipped,Hymenoptera,Formica,,5
6/15/2017,5CE,June,,2017,5,Ambient,Clipped,Hymenoptera,Formica,,6
7/15/2017,5CE,July,,2017,5,Ambient,Clipped,Hymenoptera,Formica,,13
2/15/2017,5CW,February,,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,1
4/15/2017,5CW,April,,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,4
5/15/2017,5CW,May,,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,5
5/15/2017,5CW,May,,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,4
6/15/2017,5CW,June,,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,34
9/15/2017,5CW,September,monsoon,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,2
12/15/2017,5CW,December,,2017,5,Ambient,Unclipped,Hymenoptera,Formica,,6
5/15/2017,5IRE,May,,2017,5,Wet,Unclipped,Hymenoptera,Formica,,1
1/15/2017,5IRW,January,,2017,5,Wet,Clipped,Hymenoptera,Formica,,1
3/18/2017,5IRW,March,,2017,5,Wet,Clipped,Hymenoptera,Formica,,1
4/15/2017,5IRW,April,,2017,5,Wet,Clipped,Hymenoptera,Formica,,1
6/15/2017,5ROE,June,,2017,5,Drought,Unclipped,Hymenoptera,Formica,,2
9/15/2017,5ROE,September,monsoon,2017,5,Drought,Unclipped,Hymenoptera,Formica,,2
3/18/2017,5ROW,March,,2017,5,Drought,Clipped,Hymenoptera,Formica,,1
5/15/2017,5ROW,May,,2017,5,Drought,Clipped,Hymenoptera,Formica,,1
7/15/2017,5ROW,July,,2017,5,Drought,Clipped,Hymenoptera,Formica,,2
1/15/2017,6CE,January,,2017,6,Ambient,Clipped,Hymenoptera,Formica,,4
2/15/2017,6CE,February,,2017,6,Ambient,Clipped,Hymenoptera,Formica,,1
3/18/2017,6CE,March,,2017,6,Ambient,Clipped,Hymenoptera,Formica,,14
5/15/2017,6CE,May,,2017,6,Ambient,Clipped,Hymenoptera,Formica,,21
6/15/2017,6CE,June,,2017,6,Ambient,Clipped,Hymenoptera,Formica,,65
9/15/2017,6CE,September,monsoon,2017,6,Ambient,Clipped,Hymenoptera,Formica,,1
10/15/2017,6CE,October,monsoon,2017,6,Ambient,Clipped,Hymenoptera,Formica,,2
12/15/2017,6CE,December,,2017,6,Ambient,Clipped,Hymenoptera,Formica,,5
1/15/2017,6CW,January,,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,1
2/15/2017,6CW,February,,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,4
4/15/2017,6CW,April,,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,19
5/15/2017,6CW,May,,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,21
6/15/2017,6CW,June,,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,39
7/15/2017,6CW,July,,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,6
9/15/2017,6CW,September,monsoon,2017,6,Ambient,Unclipped,Hymenoptera,Formica,,5
1/15/2017,6IRE,January,,2017,6,Wet,Clipped,Hymenoptera,Formica,,7
2/15/2017,6IRE,February,,2017,6,Wet,Clipped,Hymenoptera,Formica,,4
3/18/2017,6IRE,March,,2017,6,Wet,Clipped,Hymenoptera,Formica,,3
4/15/2017,6IRE,April,,2017,6,Wet,Clipped,Hymenoptera,Formica,,14
5/15/2017,6IRE,May,,2017,6,Wet,Clipped,Hymenoptera,Formica,,2
6/15/2017,6IRE,June,,2017,6,Wet,Clipped,Hymenoptera,Formica,,5
7/15/2017,6IRE,July,,2017,6,Wet,Clipped,Hymenoptera,Formica,,5
12/15/2017,6IRE,December,,2017,6,Wet,Clipped,Hymenoptera,Formica,,1
2/15/2017,6IRW,February,,2017,6,Wet,Unclipped,Hymenoptera,Formica,,1
3/18/2017,6IRW,March,,2017,6,Wet,Unclipped,Hymenoptera,Formica,,5
4/15/2017,6IRW,April,,2017,6,Wet,Unclipped,Hymenoptera,Formica,,7
6/15/2017,6IRW,June,,2017,6,Wet,Unclipped,Hymenoptera,Formica,,15
7/15/2017,6IRW,July,,2017,6,Wet,Unclipped,Hymenoptera,Formica,,1
1/15/2017,6ROE,January,,2017,6,Drought,Clipped,Hymenoptera,Formica,,2
2/15/2017,6ROE,February,,2017,6,Drought,Clipped,Hymenoptera,Formica,,2
3/18/2017,6ROE,March,,2017,6,Drought,Clipped,Hymenoptera,Formica,,5
4/15/2017,6ROE,April,,2017,6,Drought,Clipped,Hymenoptera,Formica,,10
5/15/2017,6ROE,May,,2017,6,Drought,Clipped,Hymenoptera,Formica,,23
6/15/2017,6ROE,June,,2017,6,Drought,Clipped,Hymenoptera,Formica,,724
9/15/2017,6ROE,September,monsoon,2017,6,Drought,Clipped,Hymenoptera,Formica,,1
10/15/2017,6ROE,October,monsoon,2017,6,Drought,Clipped,Hymenoptera,Formica,,2
12/15/2017,6ROE,December,,2017,6,Drought,Clipped,Hymenoptera,Formica,,6
1/15/2017,6ROW,January,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,1
4/15/2017,6ROW,April,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,9
5/15/2017,6ROW,May,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,14
6/15/2017,6ROW,June,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,16
7/15/2017,6ROW,July,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,1
11/15/2017,6ROW,November,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,2
12/15/2017,6ROW,December,,2017,6,Drought,Unclipped,Hymenoptera,Formica,,3
1/15/2017,7CE,January,,2017,7,Ambient,Clipped,Hymenoptera,Formica,,1
4/15/2017,7CE,April,,2017,7,Ambient,Clipped,Hymenoptera,Formica,,4
6/15/2017,7CE,June,,2017,7,Ambient,Clipped,Hymenoptera,Formica,,1
12/15/2017,7CE,December,,2017,7,Ambient,Clipped,Hymenoptera,Formica,,1
3/18/2017,7CW,March,,2017,7,Ambient,Unclipped,Hymenoptera,Formica,,4
4/15/2017,7CW,April,,2017,7,Ambient,Unclipped,Hymenoptera,Formica,,4
5/15/2017,7CW,May,,2017,7,Ambient,Unclipped,Hymenoptera,Formica,,3
6/15/2017,7CW,June,,2017,7,Ambient,Unclipped,Hymenoptera,Formica,,2
11/15/2017,7CW,November,,2017,7,Ambient,Unclipped,Hymenoptera,Formica,,1
12/15/2017,7CW,December,,2017,7,Ambient,Unclipped,Hymenoptera,Formica,,1
4/15/2017,7IRE,April,,2017,7,Wet,Unclipped,Hymenoptera,Formica,,6
5/15/2017,7IRE,May,,2017,7,Wet,Unclipped,Hymenoptera,Formica,,7
6/15/2017,7IRE,June,,2017,7,Wet,Unclipped,Hymenoptera,Formica,,6
7/15/2017,7IRE,July,,2017,7,Wet,Unclipped,Hymenoptera,Formica,,1
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Formica,,1
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Formica,,1
10/15/2017,7IRE,October,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Formica,,1
1/15/2017,7IRW,January,,2017,7,Wet,Clipped,Hymenoptera,Formica,,5
3/18/2017,7IRW,March,,2017,7,Wet,Clipped,Hymenoptera,Formica,,1
4/15/2017,7IRW,April,,2017,7,Wet,Clipped,Hymenoptera,Formica,,2
4/15/2017,7IRW,April,,2017,7,Wet,Clipped,Hymenoptera,Formica,,9
5/15/2017,7IRW,May,,2017,7,Wet,Clipped,Hymenoptera,Formica,,4
6/15/2017,7IRW,June,,2017,7,Wet,Clipped,Hymenoptera,Formica,,1
6/15/2017,7IRW,June,,2017,7,Wet,Clipped,Hymenoptera,Formica,,5
10/15/2017,7IRW,October,monsoon,2017,7,Wet,Clipped,Hymenoptera,Formica,,1
12/15/2017,7IRW,December,,2017,7,Wet,Clipped,Hymenoptera,Formica,,1
1/15/2017,7ROE,January,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,1
2/15/2017,7ROE,February,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,2
3/18/2017,7ROE,March,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,6
4/15/2017,7ROE,April,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,32
5/15/2017,7ROE,May,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,24
6/15/2017,7ROE,June,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,29
7/15/2017,7ROE,July,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,5
9/15/2017,7ROE,September,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Formica,,12
10/15/2017,7ROE,October,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Formica,,1
11/15/2017,7ROE,November,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,1
12/15/2017,7ROE,December,,2017,7,Drought,Unclipped,Hymenoptera,Formica,,3
1/15/2017,7ROW,January,,2017,7,Drought,Clipped,Hymenoptera,Formica,,4
3/18/2017,7ROW,March,,2017,7,Drought,Clipped,Hymenoptera,Formica,,3
4/15/2017,7ROW,April,,2017,7,Drought,Clipped,Hymenoptera,Formica,,5
5/15/2017,7ROW,May,,2017,7,Drought,Clipped,Hymenoptera,Formica,,2
6/15/2017,7ROW,June,,2017,7,Drought,Clipped,Hymenoptera,Formica,,4
11/15/2017,7ROW,November,,2017,7,Drought,Clipped,Hymenoptera,Formica,,2
12/15/2017,7ROW,December,,2017,7,Drought,Clipped,Hymenoptera,Formica,,2
5/15/2017,8CE,May,,2017,8,Ambient,Clipped,Hymenoptera,Formica,,1
3/18/2017,8IRE,March,,2017,8,Wet,Clipped,Hymenoptera,Formica,,1
4/15/2017,8IRE,April,,2017,8,Wet,Clipped,Hymenoptera,Formica,,1
4/15/2017,8IRE,April,,2017,8,Wet,Clipped,Hymenoptera,Formica,,2
5/15/2017,8IRE,May,,2017,8,Wet,Clipped,Hymenoptera,Formica,,3
12/15/2017,8IRE,December,,2017,8,Wet,Clipped,Hymenoptera,Formica,,1
2/15/2017,8IRW,February,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,4
3/18/2017,8IRW,March,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,34
4/15/2017,8IRW,April,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,87
5/15/2017,8IRW,May,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,6
6/15/2017,8IRW,June,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,1
7/15/2017,8IRW,July,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,3
9/15/2017,8IRW,September,monsoon,2017,8,Wet,Unclipped,Hymenoptera,Formica,,2
12/15/2017,8IRW,December,,2017,8,Wet,Unclipped,Hymenoptera,Formica,,3
3/18/2017,9CE,March,,2017,9,Ambient,Clipped,Hymenoptera,Formica,,1
3/18/2017,9CE,March,,2017,9,Ambient,Clipped,Hymenoptera,Formica,,1
5/15/2017,9CE,May,,2017,9,Ambient,Clipped,Hymenoptera,Formica,,5
6/15/2017,9CE,June,,2017,9,Ambient,Clipped,Hymenoptera,Formica,,1
9/15/2017,9CE,September,monsoon,2017,9,Ambient,Clipped,Hymenoptera,Formica,,1
11/15/2017,9CE,November,,2017,9,Ambient,Clipped,Hymenoptera,Formica,,1
2/15/2017,9CW,February,,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,1
4/15/2017,9CW,April,,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,1
4/15/2017,9CW,April,,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,6
5/15/2017,9CW,May,,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,11
6/15/2017,9CW,June,,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,8
9/15/2017,9CW,September,monsoon,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,1
12/15/2017,9CW,December,,2017,9,Ambient,Unclipped,Hymenoptera,Formica,,2
4/15/2017,9IRE,April,,2017,9,Wet,Unclipped,Hymenoptera,Formica,,11
5/15/2017,9IRE,May,,2017,9,Wet,Unclipped,Hymenoptera,Formica,,5
6/15/2017,9IRE,June,,2017,9,Wet,Unclipped,Hymenoptera,Formica,,19
7/15/2017,9IRE,July,,2017,9,Wet,Unclipped,Hymenoptera,Formica,,2
9/15/2017,9IRE,September,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Formica,,10
10/15/2017,9IRE,October,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Formica,,3
11/15/2017,9IRE,November,,2017,9,Wet,Unclipped,Hymenoptera,Formica,,2
12/15/2017,9IRE,December,,2017,9,Wet,Unclipped,Hymenoptera,Formica,,3
1/15/2017,9IRW,January,,2017,9,Wet,Clipped,Hymenoptera,Formica,,4
3/18/2017,9IRW,March,,2017,9,Wet,Clipped,Hymenoptera,Formica,,3
4/15/2017,9IRW,April,,2017,9,Wet,Clipped,Hymenoptera,Formica,,6
5/15/2017,9IRW,May,,2017,9,Wet,Clipped,Hymenoptera,Formica,,5
6/15/2017,9IRW,June,,2017,9,Wet,Clipped,Hymenoptera,Formica,,4
9/15/2017,9IRW,September,monsoon,2017,9,Wet,Clipped,Hymenoptera,Formica,,4
10/15/2017,9IRW,October,monsoon,2017,9,Wet,Clipped,Hymenoptera,Formica,,1
11/15/2017,9IRW,November,,2017,9,Wet,Clipped,Hymenoptera,Formica,,1
12/15/2017,9IRW,December,,2017,9,Wet,Clipped,Hymenoptera,Formica,,2
2/15/2017,9ROE,February,,2017,9,Drought,Clipped,Hymenoptera,Formica,,1
4/15/2017,9ROE,April,,2017,9,Drought,Clipped,Hymenoptera,Formica,,4
5/15/2017,9ROE,May,,2017,9,Drought,Clipped,Hymenoptera,Formica,,1
6/15/2017,9ROE,June,,2017,9,Drought,Clipped,Hymenoptera,Formica,,1
6/15/2017,9ROE,June,,2017,9,Drought,Clipped,Hymenoptera,Formica,,1
7/15/2017,9ROE,July,,2017,9,Drought,Clipped,Hymenoptera,Formica,,6
11/15/2017,9ROE,November,,2017,9,Drought,Clipped,Hymenoptera,Formica,,2
12/15/2017,9ROE,December,,2017,9,Drought,Clipped,Hymenoptera,Formica,,3
1/15/2017,9ROW,January,,2017,9,Drought,Unclipped,Hymenoptera,Formica,,2
2/15/2017,9ROW,February,,2017,9,Drought,Unclipped,Hymenoptera,Formica,,2
4/15/2017,9ROW,April,,2017,9,Drought,Unclipped,Hymenoptera,Formica,,44
5/15/2017,9ROW,May,,2017,9,Drought,Unclipped,Hymenoptera,Formica,,36
9/15/2017,9ROW,September,monsoon,2017,9,Drought,Unclipped,Hymenoptera,Formica,,1
10/15/2017,9ROW,October,monsoon,2017,9,Drought,Unclipped,Hymenoptera,Formica,,2
11/15/2017,9ROW,November,,2017,9,Drought,Unclipped,Hymenoptera,Formica,,4
12/15/2017,9ROW,December,,2017,9,Drought,Unclipped,Hymenoptera,Formica,,6
9/15/2018,10IRE,September,monsoon,2018,10,Wet,Unclipped,Hymenoptera,Formica,,1
9/15/2018,10IRE,September,monsoon,2018,10,Wet,Unclipped,Hymenoptera,Formica,,1
8/20/2018,10IRW,August,monsoon,2018,10,Wet,Clipped,Hymenoptera,Formica,,6
10/27/2018,10IRW,October,monsoon,2018,10,Wet,Clipped,Hymenoptera,Formica,,2
9/15/2018,1CE,September,monsoon,2018,1,Ambient,Clipped,Hymenoptera,Formica,,1
8/20/2018,1IRW,August,monsoon,2018,1,Wet,Clipped,Hymenoptera,Formica,,6
10/27/2018,1IRW,October,monsoon,2018,1,Wet,Clipped,Hymenoptera,Formica,,4
8/20/2018,1ROE,August,monsoon,2018,1,Drought,Unclipped,Hymenoptera,Formica,,1
10/27/2018,2CE,October,monsoon,2018,2,Ambient,Clipped,Hymenoptera,Formica,,1
9/15/2018,2CW,September,monsoon,2018,2,Ambient,Unclipped,Hymenoptera,Formica,,1
10/27/2018,2CW,October,monsoon,2018,2,Ambient,Unclipped,Hymenoptera,Formica,,2
8/20/2018,2IRE,August,monsoon,2018,2,Wet,Clipped,Hymenoptera,Formica,,1
10/27/2018,3IRE,October,monsoon,2018,3,Wet,Clipped,Hymenoptera,Formica,,1
9/15/2018,3IRW,September,monsoon,2018,3,Wet,Unclipped,Hymenoptera,Formica,,1
10/27/2018,3ROE,October,monsoon,2018,3,Drought,Clipped,Hymenoptera,Formica,,2
8/20/2018,4CE,August,monsoon,2018,4,Ambient,Unclipped,Hymenoptera,Formica,,1
9/15/2018,4IRE,September,monsoon,2018,4,Wet,Clipped,Hymenoptera,Formica,,1
8/20/2018,4IRW,August,monsoon,2018,4,Wet,Unclipped,Hymenoptera,Formica,,1
9/15/2018,5CE,September,monsoon,2018,5,Ambient,Clipped,Hymenoptera,Formica,,2
10/27/2018,5CE,October,monsoon,2018,5,Ambient,Clipped,Hymenoptera,Formica,,43
9/15/2018,5CW,September,monsoon,2018,5,Ambient,Unclipped,Hymenoptera,Formica,,2
8/20/2018,6IRE,August,monsoon,2018,6,Wet,Clipped,Hymenoptera,Formica,,5
10/27/2018,6IRE,October,monsoon,2018,6,Wet,Clipped,Hymenoptera,Formica,,1
9/15/2018,6IRW,September,monsoon,2018,6,Wet,Unclipped,Hymenoptera,Formica,,1
8/20/2018,6ROE,August,monsoon,2018,6,Drought,Clipped,Hymenoptera,Formica,,1
9/15/2018,6ROW,September,monsoon,2018,6,Drought,Unclipped,Hymenoptera,Formica,,2
10/27/2018,7CE,October,monsoon,2018,7,Ambient,Clipped,Hymenoptera,Formica,,1
9/15/2018,7CW,September,monsoon,2018,7,Ambient,Unclipped,Hymenoptera,Formica,,2
9/15/2018,7IRW,September,monsoon,2018,7,Wet,Clipped,Hymenoptera,Formica,,2
9/15/2018,7ROE,September,monsoon,2018,7,Drought,Unclipped,Hymenoptera,Formica,,2
10/27/2018,7ROE,October,monsoon,2018,7,Drought,Unclipped,Hymenoptera,Formica,,1
9/15/2018,7ROW,September,monsoon,2018,7,Drought,Clipped,Hymenoptera,Formica,,2
9/15/2018,7ROW,September,monsoon,2018,7,Drought,Clipped,Hymenoptera,Formica,,2
9/15/2018,8IRW,September,monsoon,2018,8,Wet,Unclipped,Hymenoptera,Formica,,4
9/15/2018,8IRW,September,monsoon,2018,8,Wet,Unclipped,Hymenoptera,Formica,,4
9/15/2018,9CW,September,monsoon,2018,9,Ambient,Unclipped,Hymenoptera,Formica,,1
9/15/2018,9CW,September,monsoon,2018,9,Ambient,Unclipped,Hymenoptera,Formica,,1
9/15/2018,9IRE,September,monsoon,2018,9,Wet,Unclipped,Hymenoptera,Formica,,1
9/15/2018,9IRE,September,monsoon,2018,9,Wet,Unclipped,Hymenoptera,Formica,,1
8/20/2018,9IRW,August,monsoon,2018,9,Wet,Clipped,Hymenoptera,Formica,,2
9/15/2018,9IRW,September,monsoon,2018,9,Wet,Clipped,Hymenoptera,Formica,,3
9/15/2018,9IRW,September,monsoon,2018,9,Wet,Clipped,Hymenoptera,Formica,,3
10/27/2018,9IRW,October,monsoon,2018,9,Wet,Clipped,Hymenoptera,Formica,,4
8/13/2019,1 CE,August,monsoon,2019,1,Ambient,Clipped,Hymenoptera,Formica,,10
9/21/2019,1 CE,September,monsoon,2019,1,Ambient,Clipped,Hymenoptera,Formica,,2
10/18/2019,1 CE,October,monsoon,2019,1,Ambient,Clipped,Hymenoptera,Formica,,2
8/13/2019,1 CW,August,monsoon,2019,1,Ambient,Unclipped,Hymenoptera,Formica,,3
9/21/2019,1 CW,September,monsoon,2019,1,Ambient,Unclipped,Hymenoptera,Formica,,2
10/18/2019,1 CW,October,monsoon,2019,1,Ambient,Unclipped,Hymenoptera,Formica,,2
9/21/2019,1 IRW,September,monsoon,2019,1,Wet,Clipped,Hymenoptera,Formica,,1
10/18/2019,1 ROE,October,monsoon,2019,1,Drought,Unclipped,Hymenoptera,Formica,,1
8/13/2019,1 ROW ,August,monsoon,2019,1,Drought,Clipped,Hymenoptera,Formica,,8
8/13/2019,10 CE,August,monsoon,2019,10,Ambient,Unclipped,Hymenoptera,Formica,,1
8/13/2019,10 CW,August,monsoon,2019,10,Ambient,Clipped,Hymenoptera,Formica,,1
8/13/2019,10 IRE,August,monsoon,2019,10,Wet,Unclipped,Hymenoptera,Formica,,4
9/21/2019,10 IRE,October,monsoon,2019,10,Wet,Unclipped,Hymenoptera,Formica,,3
9/21/2019,10 IRW,October,monsoon,2019,10,Wet,Clipped,Hymenoptera,Formica,,6
10/18/2019,10 IRW,October,monsoon,2019,10,Wet,Clipped,Hymenoptera,Formica,,4
8/13/2019,10 ROW,August,monsoon,2019,10,Drought,Clipped,Hymenoptera,Formica,,1
8/13/2019,2 CE,August,monsoon,2019,2,Ambient,Clipped,Hymenoptera,Formica,,2
9/21/2019,2 CW,September,monsoon,2019,2,Ambient,Unclipped,Hymenoptera,Formica,,3
9/21/2019,2 IRW,September,monsoon,2019,2,Wet,Unclipped,Hymenoptera,Formica,,1
9/21/2019,3 CE,September,monsoon,2019,3,Ambient,Clipped,Hymenoptera,Formica,,1
9/21/2019,3 CW,September,monsoon,2019,3,Ambient,Unclipped,Hymenoptera,Formica,,3
9/21/2019,3 IRE,September,monsoon,2019,3,Wet,Clipped,Hymenoptera,Formica,,1
10/18/2019,3 IRE,October,monsoon,2019,3,Wet,Clipped,Hymenoptera,Formica,,1
9/21/2019,3 IRW,September,monsoon,2019,3,Wet,Unclipped,Hymenoptera,Formica,,2
10/18/2019,4 CW,October,monsoon,2019,4,Ambient,Clipped,Hymenoptera,Formica,,1
9/21/2019,4 IRE,September,monsoon,2019,4,Wet,Clipped,Hymenoptera,Formica,,1
9/21/2019,4 ROE,September,monsoon,2019,4,Drought,Clipped,Hymenoptera,Formica,,1
8/13/2019,5 CE,August,monsoon,2019,5,Ambient,Clipped,Hymenoptera,Formica,,5
9/21/2019,5 CW,September,monsoon,2019,5,Ambient,Unclipped,Hymenoptera,Formica,,1
9/21/2019,5 ROE,September,monsoon,2019,5,Drought,Unclipped,Hymenoptera,Formica,,1
8/13/2019,6 CE,August,monsoon,2019,6,Ambient,Clipped,Hymenoptera,Formica,,2
9/21/2019,6 CE,September,monsoon,2019,6,Ambient,Clipped,Hymenoptera,Formica,,1
10/18/2019,6 CE,October,monsoon,2019,6,Ambient,Clipped,Hymenoptera,Formica,,1
