"","ObsID","plotID","sampID","block","precip","clip","excl","date","cohort","no_germ","survival","died","tot_germination","surv_perc","year"
"5474","5474","6_Control","6_Control_Unclipped_Ants","6","Control","Unclipped","Ants","2019-03-16","1",1,3,6,9,0.333333333333333,"2"
"5475","5475","6_Control","6_Control_Unclipped_Ants","6","Control","Unclipped","Ants","2019-04-20","1",1,3,6,9,0.333333333333333,"2"
"5476","5476","6_Control","6_Control_Unclipped_Ants","6","Control","Unclipped","Ants","2019-05-18","1",1,3,6,9,0.333333333333333,"2"
"5477","5477","6_Control","6_Control_Unclipped_Ants","6","Control","Unclipped","Ants","2019-06-15","1",1,3,6,9,0.333333333333333,"2"
"5478","5478","6_Control","6_Control_Unclipped_Ants","6","Control","Unclipped","Ants","2019-07-20","1",1,3,6,9,0.333333333333333,"2"
"5479","5479","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2018-07-16","1",0,4,6,10,0.4,"2"
"5480","5480","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2018-08-18","1",0,4,6,10,0.4,"2"
"5481","5481","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2018-09-15","1",0,4,6,10,0.4,"2"
"5482","5482","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2018-10-14","1",0,4,6,10,0.4,"2"
"5483","5483","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2018-11-17","1",0,4,6,10,0.4,"2"
"5484","5484","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2018-12-15","1",0,4,6,10,0.4,"2"
"5485","5485","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-01-19","1",0,4,6,10,0.4,"2"
"5486","5486","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-02-16","1",0,4,6,10,0.4,"2"
"5487","5487","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-03-16","1",0,4,6,10,0.4,"2"
"5488","5488","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-04-20","1",0,4,6,10,0.4,"2"
"5489","5489","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-05-18","1",0,4,6,10,0.4,"2"
"5490","5490","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-06-15","1",0,4,6,10,0.4,"2"
"5491","5491","6_Control","6_Control_Unclipped_Rodents","6","Control","Unclipped","Rodents","2019-07-20","1",0,4,6,10,0.4,"2"
"5492","5492","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2018-07-16","1",1,2,7,9,0.222222222222222,"2"
"5493","5493","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2018-08-18","1",1,2,7,9,0.222222222222222,"2"
"5494","5494","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2018-09-15","1",1,2,7,9,0.222222222222222,"2"
"5495","5495","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2018-10-14","1",1,2,7,9,0.222222222222222,"2"
"5496","5496","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2018-11-17","1",1,2,7,9,0.222222222222222,"2"
"5497","5497","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2018-12-15","1",1,2,7,9,0.222222222222222,"2"
"5498","5498","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-01-19","1",1,2,7,9,0.222222222222222,"2"
"5499","5499","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-02-16","1",1,2,7,9,0.222222222222222,"2"
"5500","5500","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-03-16","1",1,2,7,9,0.222222222222222,"2"
"5501","5501","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-04-20","1",1,2,7,9,0.222222222222222,"2"
"5502","5502","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-05-18","1",1,2,7,9,0.222222222222222,"2"
"5503","5503","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-06-15","1",1,2,7,9,0.222222222222222,"2"
"5504","5504","6_Control","6_Control_Unclipped_Total","6","Control","Unclipped","Total","2019-07-20","1",1,2,7,9,0.222222222222222,"2"
"5505","5505","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2018-07-16","1",3,2,5,7,0.285714285714286,"2"
"5506","5506","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2018-08-18","1",3,2,5,7,0.285714285714286,"2"
"5507","5507","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2018-09-15","1",3,2,5,7,0.285714285714286,"2"
"5508","5508","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2018-10-14","1",3,2,5,7,0.285714285714286,"2"
"5509","5509","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2018-11-17","1",3,2,5,7,0.285714285714286,"2"
"5510","5510","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2018-12-15","1",3,2,5,7,0.285714285714286,"2"
"5511","5511","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-01-19","1",3,2,5,7,0.285714285714286,"2"
"5512","5512","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-02-16","1",3,2,5,7,0.285714285714286,"2"
"5513","5513","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-03-16","1",3,2,5,7,0.285714285714286,"2"
"5514","5514","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-04-20","1",3,2,5,7,0.285714285714286,"2"
"5515","5515","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-05-18","1",3,2,5,7,0.285714285714286,"2"
"5516","5516","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-06-15","1",3,2,5,7,0.285714285714286,"2"
"5517","5517","6_RO","6_RO_Clipped_Control","6","RO","Clipped","Control","2019-07-20","1",3,2,5,7,0.285714285714286,"2"
"5518","5518","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2018-07-16","1",4,4,2,6,0.666666666666667,"2"
"5519","5519","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2018-08-18","1",4,4,2,6,0.666666666666667,"2"
"5520","5520","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2018-09-15","1",4,4,2,6,0.666666666666667,"2"
"5521","5521","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2018-10-14","1",4,4,2,6,0.666666666666667,"2"
"5522","5522","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2018-11-17","1",4,4,2,6,0.666666666666667,"2"
"5523","5523","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2018-12-15","1",4,4,2,6,0.666666666666667,"2"
"5524","5524","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-01-19","1",4,4,2,6,0.666666666666667,"2"
"5525","5525","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-02-16","1",4,4,2,6,0.666666666666667,"2"
"5526","5526","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-03-16","1",4,4,2,6,0.666666666666667,"2"
"5527","5527","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-04-20","1",4,4,2,6,0.666666666666667,"2"
"5528","5528","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-05-18","1",4,4,2,6,0.666666666666667,"2"
"5529","5529","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-06-15","1",4,4,2,6,0.666666666666667,"2"
"5530","5530","6_RO","6_RO_Clipped_Ants","6","RO","Clipped","Ants","2019-07-20","1",4,4,2,6,0.666666666666667,"2"
"5531","5531","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2018-07-16","1",2,2,6,8,0.25,"2"
"5532","5532","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2018-08-18","1",2,2,6,8,0.25,"2"
"5533","5533","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2018-09-15","1",2,2,6,8,0.25,"2"
"5534","5534","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2018-10-14","1",2,2,6,8,0.25,"2"
"5535","5535","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2018-11-17","1",2,2,6,8,0.25,"2"
"5536","5536","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2018-12-15","1",2,2,6,8,0.25,"2"
"5537","5537","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-01-19","1",2,2,6,8,0.25,"2"
"5538","5538","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-02-16","1",2,2,6,8,0.25,"2"
"5539","5539","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-03-16","1",2,2,6,8,0.25,"2"
"5540","5540","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-04-20","1",2,2,6,8,0.25,"2"
"5541","5541","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-05-18","1",2,2,6,8,0.25,"2"
"5542","5542","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-06-15","1",2,2,6,8,0.25,"2"
"5543","5543","6_RO","6_RO_Clipped_Rodents","6","RO","Clipped","Rodents","2019-07-20","1",2,2,6,8,0.25,"2"
"5544","5544","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2018-07-16","1",3,1,6,7,0.142857142857143,"2"
"5545","5545","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2018-08-18","1",3,1,6,7,0.142857142857143,"2"
"5546","5546","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2018-09-15","1",3,1,6,7,0.142857142857143,"2"
"5547","5547","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2018-10-14","1",3,1,6,7,0.142857142857143,"2"
"5548","5548","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2018-11-17","1",3,1,6,7,0.142857142857143,"2"
"5549","5549","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2018-12-15","1",3,1,6,7,0.142857142857143,"2"
"5550","5550","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-01-19","1",3,1,6,7,0.142857142857143,"2"
"5551","5551","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-02-16","1",3,1,6,7,0.142857142857143,"2"
"5552","5552","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-03-16","1",3,1,6,7,0.142857142857143,"2"
"5553","5553","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-04-20","1",3,1,6,7,0.142857142857143,"2"
"5554","5554","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-05-18","1",3,1,6,7,0.142857142857143,"2"
"5555","5555","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-06-15","1",3,1,6,7,0.142857142857143,"2"
"5556","5556","6_RO","6_RO_Clipped_Total","6","RO","Clipped","Total","2019-07-20","1",3,1,6,7,0.142857142857143,"2"
"5557","5557","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2018-07-16","1",3,4,3,7,0.571428571428571,"2"
"5558","5558","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2018-08-18","1",3,4,3,7,0.571428571428571,"2"
"5559","5559","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2018-09-15","1",3,4,3,7,0.571428571428571,"2"
"5560","5560","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2018-10-14","1",3,4,3,7,0.571428571428571,"2"
"5561","5561","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2018-11-17","1",3,4,3,7,0.571428571428571,"2"
"5562","5562","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2018-12-15","1",3,4,3,7,0.571428571428571,"2"
"5563","5563","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-01-19","1",3,4,3,7,0.571428571428571,"2"
"5564","5564","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-02-16","1",3,4,3,7,0.571428571428571,"2"
"5565","5565","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-03-16","1",3,4,3,7,0.571428571428571,"2"
"5566","5566","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-04-20","1",3,4,3,7,0.571428571428571,"2"
"5567","5567","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-05-18","1",3,4,3,7,0.571428571428571,"2"
"5568","5568","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-06-15","1",3,4,3,7,0.571428571428571,"2"
"5569","5569","6_RO","6_RO_Unclipped_Control","6","RO","Unclipped","Control","2019-07-20","1",3,4,3,7,0.571428571428571,"2"
"5570","5570","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2018-07-16","1",4,2,4,6,0.333333333333333,"2"
"5571","5571","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2018-08-18","1",4,2,4,6,0.333333333333333,"2"
"5572","5572","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2018-09-15","1",4,2,4,6,0.333333333333333,"2"
"5573","5573","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2018-10-14","1",4,2,4,6,0.333333333333333,"2"
"5574","5574","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2018-11-17","1",4,2,4,6,0.333333333333333,"2"
"5575","5575","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2018-12-15","1",4,2,4,6,0.333333333333333,"2"
"5576","5576","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-01-19","1",4,2,4,6,0.333333333333333,"2"
"5577","5577","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-02-16","1",4,2,4,6,0.333333333333333,"2"
"5578","5578","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-03-16","1",4,2,4,6,0.333333333333333,"2"
"5579","5579","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-04-20","1",4,2,4,6,0.333333333333333,"2"
"5580","5580","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-05-18","1",4,2,4,6,0.333333333333333,"2"
"5581","5581","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-06-15","1",4,2,4,6,0.333333333333333,"2"
"5582","5582","6_RO","6_RO_Unclipped_Ants","6","RO","Unclipped","Ants","2019-07-20","1",4,2,4,6,0.333333333333333,"2"
"5583","5583","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2018-07-16","1",4,1,5,6,0.166666666666667,"2"
"5584","5584","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2018-08-18","1",4,1,5,6,0.166666666666667,"2"
"5585","5585","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2018-09-15","1",4,1,5,6,0.166666666666667,"2"
"5586","5586","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2018-10-14","1",4,1,5,6,0.166666666666667,"2"
"5587","5587","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2018-11-17","1",4,1,5,6,0.166666666666667,"2"
"5588","5588","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2018-12-15","1",4,1,5,6,0.166666666666667,"2"
"5589","5589","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-01-19","1",4,1,5,6,0.166666666666667,"2"
"5590","5590","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-02-16","1",4,1,5,6,0.166666666666667,"2"
"5591","5591","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-03-16","1",4,1,5,6,0.166666666666667,"2"
"5592","5592","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-04-20","1",4,1,5,6,0.166666666666667,"2"
"5593","5593","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-05-18","1",4,1,5,6,0.166666666666667,"2"
"5594","5594","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-06-15","1",4,1,5,6,0.166666666666667,"2"
"5595","5595","6_RO","6_RO_Unclipped_Rodents","6","RO","Unclipped","Rodents","2019-07-20","1",4,1,5,6,0.166666666666667,"2"
"5596","5596","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2018-07-16","1",4,1,5,6,0.166666666666667,"2"
"5597","5597","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2018-08-18","1",4,1,5,6,0.166666666666667,"2"
"5598","5598","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2018-09-15","1",4,1,5,6,0.166666666666667,"2"
"5599","5599","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2018-10-14","1",4,1,5,6,0.166666666666667,"2"
"5600","5600","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2018-11-17","1",4,1,5,6,0.166666666666667,"2"
"5601","5601","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2018-12-15","1",4,1,5,6,0.166666666666667,"2"
"5602","5602","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-01-19","1",4,1,5,6,0.166666666666667,"2"
"5603","5603","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-02-16","1",4,1,5,6,0.166666666666667,"2"
"5604","5604","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-03-16","1",4,1,5,6,0.166666666666667,"2"
"5605","5605","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-04-20","1",4,1,5,6,0.166666666666667,"2"
"5606","5606","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-05-18","1",4,1,5,6,0.166666666666667,"2"
"5607","5607","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-06-15","1",4,1,5,6,0.166666666666667,"2"
"5608","5608","6_RO","6_RO_Unclipped_Total","6","RO","Unclipped","Total","2019-07-20","1",4,1,5,6,0.166666666666667,"2"
"5609","5609","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2018-07-16","1",6,1,3,4,0.25,"2"
"5610","5610","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2018-08-18","1",6,0,4,4,0,"2"
"5611","5611","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2018-09-15","1",6,0,4,4,0,"2"
"5612","5612","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2018-10-14","1",6,0,4,4,0,"2"
"5613","5613","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2018-11-17","1",6,0,4,4,0,"2"
"5614","5614","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2018-12-15","1",6,0,4,4,0,"2"
"5615","5615","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-01-19","1",6,0,4,4,0,"2"
"5616","5616","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-02-16","1",6,0,4,4,0,"2"
"5617","5617","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-03-16","1",6,0,4,4,0,"2"
"5618","5618","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-04-20","1",6,0,4,4,0,"2"
"5619","5619","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-05-18","1",6,0,4,4,0,"2"
"5620","5620","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-06-15","1",6,0,4,4,0,"2"
"5621","5621","6_IR","6_IR_Clipped_Control","6","IR","Clipped","Control","2019-07-20","1",6,0,4,4,0,"2"
"5622","5622","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2018-07-16","1",1,0,9,9,0,"2"
"5623","5623","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2018-08-18","1",1,0,9,9,0,"2"
"5624","5624","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2018-09-15","1",1,0,9,9,0,"2"
"5625","5625","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2018-10-14","1",1,0,9,9,0,"2"
"5626","5626","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2018-11-17","1",1,0,9,9,0,"2"
"5627","5627","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2018-12-15","1",1,0,9,9,0,"2"
"5628","5628","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-01-19","1",1,0,9,9,0,"2"
"5629","5629","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-02-16","1",1,0,9,9,0,"2"
"5630","5630","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-03-16","1",1,0,9,9,0,"2"
"5631","5631","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-04-20","1",1,0,9,9,0,"2"
"5632","5632","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-05-18","1",1,0,9,9,0,"2"
"5633","5633","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-06-15","1",1,0,9,9,0,"2"
"5634","5634","6_IR","6_IR_Clipped_Ants","6","IR","Clipped","Ants","2019-07-20","1",1,0,9,9,0,"2"
"5635","5635","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2018-07-16","1",1,3,6,9,0.333333333333333,"2"
"5636","5636","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2018-08-18","1",1,3,6,9,0.333333333333333,"2"
"5637","5637","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2018-09-15","1",1,3,6,9,0.333333333333333,"2"
"5638","5638","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2018-10-14","1",1,3,6,9,0.333333333333333,"2"
"5639","5639","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2018-11-17","1",1,3,6,9,0.333333333333333,"2"
"5640","5640","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2018-12-15","1",1,3,6,9,0.333333333333333,"2"
"5641","5641","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-01-19","1",1,3,6,9,0.333333333333333,"2"
"5642","5642","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-02-16","1",1,3,6,9,0.333333333333333,"2"
"5643","5643","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-03-16","1",1,3,6,9,0.333333333333333,"2"
"5644","5644","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-04-20","1",1,3,6,9,0.333333333333333,"2"
"5645","5645","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-05-18","1",1,3,6,9,0.333333333333333,"2"
"5646","5646","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-06-15","1",1,3,6,9,0.333333333333333,"2"
"5647","5647","6_IR","6_IR_Clipped_Rodents","6","IR","Clipped","Rodents","2019-07-20","1",1,3,6,9,0.333333333333333,"2"
